subject_id,split,size,z,depth,slice_score,n_classes_in_slice,class_name,class_idx,area,area_frac
s0322,train,128,64,128,10.1698,19,autochthon_right,6,47,0.00287
s0322,train,128,64,128,10.1698,19,sternum,85,43,0.00262
s0322,train,128,64,128,10.1698,19,rib_right_7,72,40,0.00244
s0322,train,128,64,128,10.1698,19,pulmonary_vein,53,38,0.00232
s0322,train,128,64,128,10.1698,19,rib_left_7,60,35,0.00214
s0322,train,128,64,128,10.1698,19,scapula_left,79,30,0.00183
s0322,train,128,64,128,10.1698,19,rib_left_6,59,29,0.00177
s0322,train,128,64,128,10.1698,19,rib_right_6,71,28,0.00171
s0322,train,128,64,128,10.1698,19,costal_cartilages,16,25,0.00153
s0324,val,128,94,128,8.9887,15,liver,44,707,0.04315
s0324,val,128,94,128,8.9887,15,stomach,86,216,0.01318
s0324,val,128,94,128,8.9887,15,colon,13,175,0.01068
s0324,val,128,94,128,8.9887,15,spleen,84,164,0.01001
s0324,val,128,94,128,8.9887,15,autochthon_left,5,151,0.00922
s0324,val,128,94,128,8.9887,15,autochthon_right,6,141,0.00861
s0324,val,128,94,128,8.9887,15,pancreas,50,94,0.00574
s0324,val,128,94,128,8.9887,15,small_bowel,82,86,0.00525
s0324,val,128,94,128,8.9887,15,vertebrae_L2,101,68,0.00415
s0324,val,128,94,128,8.9887,15,gallbladder,21,67,0.00409
s0324,val,128,94,128,8.9887,15,duodenum,17,46,0.00281
s0324,val,128,94,128,8.9887,15,inferior_vena_cava,39,41,0.0025
s0324,val,128,94,128,8.9887,15,vertebrae_L1,100,34,0.00208
s0324,val,128,94,128,8.9887,15,aorta,3,33,0.00201
s0324,val,128,94,128,8.9887,15,kidney_left,42,30,0.00183
s0325,train,128,85,128,8.8343,16,small_bowel,82,256,0.01562
s0325,train,128,85,128,8.8343,16,liver,44,239,0.01459
s0325,train,128,85,128,8.8343,16,kidney_left,42,174,0.01062
s0325,train,128,85,128,8.8343,16,stomach,86,162,0.00989
s0325,train,128,85,128,8.8343,16,kidney_right,43,155,0.00946
s0325,train,128,85,128,8.8343,16,vertebrae_L3,102,132,0.00806
s0325,train,128,85,128,8.8343,16,autochthon_left,5,122,0.00745
s0325,train,128,85,128,8.8343,16,autochthon_right,6,116,0.00708
s0325,train,128,85,128,8.8343,16,colon,13,72,0.00439
s0325,train,128,85,128,8.8343,16,duodenum,17,67,0.00409
s0325,train,128,85,128,8.8343,16,pancreas,50,58,0.00354
s0325,train,128,85,128,8.8343,16,gallbladder,21,45,0.00275
s0325,train,128,85,128,8.8343,16,iliopsoas_right,38,36,0.0022
s0325,train,128,85,128,8.8343,16,inferior_vena_cava,39,29,0.00177
s0325,train,128,85,128,8.8343,16,iliopsoas_left,37,26,0.00159
s0325,train,128,85,128,8.8343,16,vertebrae_L2,101,26,0.00159
s0326,train,128,8,128,12.6369,21,lung_upper_lobe_right,49,1374,0.08386
s0326,train,128,8,128,12.6369,21,lung_upper_lobe_left,48,954,0.05823
s0326,train,128,8,128,12.6369,21,heart,28,456,0.02783
s0326,train,128,8,128,12.6369,21,lung_lower_lobe_right,46,395,0.02411
s0326,train,128,8,128,12.6369,21,lung_lower_lobe_left,45,389,0.02374
s0326,train,128,8,128,12.6369,21,aorta,3,262,0.01599
s0326,train,128,8,128,12.6369,21,vertebrae_T6,111,208,0.0127
s0326,train,128,8,128,12.6369,21,costal_cartilages,16,123,0.00751
s0326,train,128,8,128,12.6369,21,autochthon_left,5,95,0.0058
s0326,train,128,8,128,12.6369,21,atrial_appendage_left,4,79,0.00482
s0326,train,128,8,128,12.6369,21,autochthon_right,6,70,0.00427
s0326,train,128,8,128,12.6369,21,rib_right_6,71,68,0.00415
s0326,train,128,8,128,12.6369,21,sternum,85,62,0.00378
s0326,train,128,8,128,12.6369,21,pulmonary_vein,53,57,0.00348
s0326,train,128,8,128,12.6369,21,superior_vena_cava,89,57,0.00348
s0326,train,128,8,128,12.6369,21,rib_left_6,59,42,0.00256
s0326,train,128,8,128,12.6369,21,scapula_right,80,41,0.0025
s0326,train,128,8,128,12.6369,21,rib_right_3,68,37,0.00226
s0326,train,128,8,128,12.6369,21,esophagus,18,35,0.00214
s0326,train,128,8,128,12.6369,21,trachea,91,30,0.00183
s0326,train,128,8,128,12.6369,21,rib_right_5,70,26,0.00159
s0327,train,128,101,128,6.3485,10,lung_lower_lobe_right,46,243,0.01483
s0327,train,128,101,128,6.3485,10,lung_lower_lobe_left,45,205,0.01251
s0327,train,128,101,128,6.3485,10,lung_upper_lobe_left,48,165,0.01007
s0327,train,128,101,128,6.3485,10,lung_middle_lobe_right,47,124,0.00757
s0327,train,128,101,128,6.3485,10,heart,28,71,0.00433
s0327,train,128,101,128,6.3485,10,vertebrae_T7,112,68,0.00415
s0327,train,128,101,128,6.3485,10,aorta,3,59,0.0036
s0327,train,128,101,128,6.3485,10,costal_cartilages,16,33,0.00201
s0327,train,128,101,128,6.3485,10,atrial_appendage_left,4,28,0.00171
s0327,train,128,101,128,6.3485,10,lung_upper_lobe_right,49,25,0.00153
s0328,train,128,121,128,11.5828,15,liver,44,1002,0.06116
s0328,train,128,121,128,11.5828,15,lung_lower_lobe_right,46,781,0.04767
s0328,train,128,121,128,11.5828,15,lung_lower_lobe_left,45,483,0.02948
s0328,train,128,121,128,11.5828,15,heart,28,200,0.01221
s0328,train,128,121,128,11.5828,15,vertebrae_T11,116,156,0.00952
s0328,train,128,121,128,11.5828,15,autochthon_right,6,150,0.00916
s0328,train,128,121,128,11.5828,15,stomach,86,148,0.00903
s0328,train,128,121,128,11.5828,15,autochthon_left,5,144,0.00879
s0328,train,128,121,128,11.5828,15,costal_cartilages,16,106,0.00647
s0328,train,128,121,128,11.5828,15,lung_middle_lobe_right,47,101,0.00616
s0328,train,128,121,128,11.5828,15,spleen,84,70,0.00427
s0328,train,128,121,128,11.5828,15,inferior_vena_cava,39,68,0.00415
s0328,train,128,121,128,11.5828,15,aorta,3,54,0.0033
s0328,train,128,121,128,11.5828,15,esophagus,18,43,0.00262
s0328,train,128,121,128,11.5828,15,vertebrae_T10,115,25,0.00153
s0329,train,128,95,128,8.8794,13,liver,44,976,0.05957
s0329,train,128,95,128,8.8794,13,stomach,86,301,0.01837
s0329,train,128,95,128,8.8794,13,kidney_left,42,156,0.00952
s0329,train,128,95,128,8.8794,13,spleen,84,133,0.00812
s0329,train,128,95,128,8.8794,13,small_bowel,82,130,0.00793
s0329,train,128,95,128,8.8794,13,vertebrae_L1,100,126,0.00769
s0329,train,128,95,128,8.8794,13,kidney_right,43,125,0.00763
s0329,train,128,95,128,8.8794,13,autochthon_right,6,106,0.00647
s0329,train,128,95,128,8.8794,13,autochthon_left,5,104,0.00635
s0329,train,128,95,128,8.8794,13,colon,13,69,0.00421
s0329,train,128,95,128,8.8794,13,pancreas,50,43,0.00262
s0329,train,128,95,128,8.8794,13,portal_vein_and_splenic_vein,51,35,0.00214
s0329,train,128,95,128,8.8794,13,inferior_vena_cava,39,34,0.00208
s0330,train,128,62,128,8.7442,12,liver,44,364,0.02222
s0330,train,128,62,128,8.7442,12,colon,13,309,0.01886
s0330,train,128,62,128,8.7442,12,spleen,84,226,0.01379
s0330,train,128,62,128,8.7442,12,pancreas,50,129,0.00787
s0330,train,128,62,128,8.7442,12,autochthon_left,5,117,0.00714
s0330,train,128,62,128,8.7442,12,autochthon_right,6,109,0.00665
s0330,train,128,62,128,8.7442,12,kidney_right,43,100,0.0061
s0330,train,128,62,128,8.7442,12,vertebrae_L1,100,94,0.00574
s0330,train,128,62,128,8.7442,12,kidney_left,42,83,0.00507
s0330,train,128,62,128,8.7442,12,stomach,86,63,0.00385
s0330,train,128,62,128,8.7442,12,small_bowel,82,62,0.00378
s0330,train,128,62,128,8.7442,12,inferior_vena_cava,39,30,0.00183
s0331,train,128,60,128,11.1255,14,lung_upper_lobe_left,48,768,0.04688
s0331,train,128,60,128,11.1255,14,lung_upper_lobe_right,49,374,0.02283
s0331,train,128,60,128,11.1255,14,lung_middle_lobe_right,47,358,0.02185
s0331,train,128,60,128,11.1255,14,lung_lower_lobe_right,46,336,0.02051
s0331,train,128,60,128,11.1255,14,lung_lower_lobe_left,45,313,0.0191
s0331,train,128,60,128,11.1255,14,heart,28,311,0.01898
s0331,train,128,60,128,11.1255,14,aorta,3,187,0.01141
s0331,train,128,60,128,11.1255,14,vertebrae_T9,114,136,0.0083
s0331,train,128,60,128,11.1255,14,costal_cartilages,16,110,0.00671
s0331,train,128,60,128,11.1255,14,autochthon_left,5,63,0.00385
s0331,train,128,60,128,11.1255,14,pulmonary_vein,53,60,0.00366
s0331,train,128,60,128,11.1255,14,autochthon_right,6,57,0.00348
s0331,train,128,60,128,11.1255,14,sternum,85,27,0.00165
s0331,train,128,60,128,11.1255,14,rib_left_9,62,25,0.00153
s0332,train,128,80,128,6.1857,9,lung_upper_lobe_left,48,274,0.01672
s0332,train,128,80,128,6.1857,9,lung_lower_lobe_right,46,253,0.01544
s0332,train,128,80,128,6.1857,9,lung_lower_lobe_left,45,239,0.01459
s0332,train,128,80,128,6.1857,9,lung_middle_lobe_right,47,164,0.01001
s0332,train,128,80,128,6.1857,9,lung_upper_lobe_right,49,131,0.008
s0332,train,128,80,128,6.1857,9,vertebrae_T8,113,43,0.00262
s0332,train,128,80,128,6.1857,9,aorta,3,41,0.0025
s0332,train,128,80,128,6.1857,9,heart,28,41,0.0025
s0332,train,128,80,128,6.1857,9,costal_cartilages,16,40,0.00244
s0333,train,128,0,128,11.5959,19,lung_upper_lobe_right,49,1700,0.10376
s0333,train,128,0,128,11.5959,19,lung_upper_lobe_left,48,1259,0.07684
s0333,train,128,0,128,11.5959,19,aorta,3,369,0.02252
s0333,train,128,0,128,11.5959,19,vertebrae_T5,110,176,0.01074
s0333,train,128,0,128,11.5959,19,lung_lower_lobe_left,45,162,0.00989
s0333,train,128,0,128,11.5959,19,sternum,85,123,0.00751
s0333,train,128,0,128,11.5959,19,lung_lower_lobe_right,46,113,0.0069
s0333,train,128,0,128,11.5959,19,rib_right_6,71,101,0.00616
s0333,train,128,0,128,11.5959,19,autochthon_left,5,86,0.00525
s0333,train,128,0,128,11.5959,19,superior_vena_cava,89,84,0.00513
s0333,train,128,0,128,11.5959,19,scapula_left,79,78,0.00476
s0333,train,128,0,128,11.5959,19,scapula_right,80,70,0.00427
s0333,train,128,0,128,11.5959,19,autochthon_right,6,64,0.00391
s0333,train,128,0,128,11.5959,19,trachea,91,47,0.00287
s0333,train,128,0,128,11.5959,19,spinal_cord,83,38,0.00232
s0333,train,128,0,128,11.5959,19,rib_left_3,56,33,0.00201
s0333,train,128,0,128,11.5959,19,rib_left_5,58,28,0.00171
s0333,train,128,0,128,11.5959,19,esophagus,18,25,0.00153
s0333,train,128,0,128,11.5959,19,rib_left_4,57,25,0.00153
s0334,train,128,96,128,6.8497,9,lung_upper_lobe_left,48,211,0.01288
s0334,train,128,96,128,6.8497,9,lung_lower_lobe_right,46,170,0.01038
s0334,train,128,96,128,6.8497,9,lung_lower_lobe_left,45,145,0.00885
s0334,train,128,96,128,6.8497,9,lung_middle_lobe_right,47,143,0.00873
s0334,train,128,96,128,6.8497,9,lung_upper_lobe_right,49,127,0.00775
s0334,train,128,96,128,6.8497,9,heart,28,82,0.005
s0334,train,128,96,128,6.8497,9,aorta,3,45,0.00275
s0334,train,128,96,128,6.8497,9,vertebrae_T6,111,40,0.00244
s0334,train,128,96,128,6.8497,9,pulmonary_vein,53,25,0.00153
s0335,train,128,111,128,11.4858,16,lung_upper_lobe_left,48,4593,0.28033
s0335,train,128,111,128,11.4858,16,lung_lower_lobe_left,45,2042,0.12463
s0335,train,128,111,128,11.4858,16,lung_upper_lobe_right,49,1836,0.11206
s0335,train,128,111,128,11.4858,16,lung_lower_lobe_right,46,1057,0.06451
s0335,train,128,111,128,11.4858,16,heart,28,1033,0.06305
s0335,train,128,111,128,11.4858,16,aorta,3,904,0.05518
s0335,train,128,111,128,11.4858,16,sternum,85,352,0.02148
s0335,train,128,111,128,11.4858,16,vertebrae_T9,114,279,0.01703
s0335,train,128,111,128,11.4858,16,lung_middle_lobe_right,47,204,0.01245
s0335,train,128,111,128,11.4858,16,pulmonary_vein,53,166,0.01013
s0335,train,128,111,128,11.4858,16,costal_cartilages,16,154,0.0094
s0335,train,128,111,128,11.4858,16,atrial_appendage_left,4,149,0.00909
s0335,train,128,111,128,11.4858,16,superior_vena_cava,89,114,0.00696
s0335,train,128,111,128,11.4858,16,vertebrae_T8,113,97,0.00592
s0335,train,128,111,128,11.4858,16,esophagus,18,66,0.00403
s0335,train,128,111,128,11.4858,16,rib_left_4,57,30,0.00183
s0336,train,128,84,128,11.8485,19,lung_upper_lobe_left,48,2765,0.16876
s0336,train,128,84,128,11.8485,19,lung_upper_lobe_right,49,1356,0.08276
s0336,train,128,84,128,11.8485,19,heart,28,762,0.04651
s0336,train,128,84,128,11.8485,19,lung_lower_lobe_right,46,759,0.04633
s0336,train,128,84,128,11.8485,19,lung_lower_lobe_left,45,730,0.04456
s0336,train,128,84,128,11.8485,19,aorta,3,509,0.03107
s0336,train,128,84,128,11.8485,19,atrial_appendage_left,4,200,0.01221
s0336,train,128,84,128,11.8485,19,vertebrae_T7,112,184,0.01123
s0336,train,128,84,128,11.8485,19,pulmonary_vein,53,167,0.01019
s0336,train,128,84,128,11.8485,19,superior_vena_cava,89,146,0.00891
s0336,train,128,84,128,11.8485,19,costal_cartilages,16,140,0.00854
s0336,train,128,84,128,11.8485,19,sternum,85,105,0.00641
s0336,train,128,84,128,11.8485,19,lung_middle_lobe_right,47,94,0.00574
s0336,train,128,84,128,11.8485,19,esophagus,18,63,0.00385
s0336,train,128,84,128,11.8485,19,rib_left_6,59,52,0.00317
s0336,train,128,84,128,11.8485,19,rib_left_5,58,39,0.00238
s0336,train,128,84,128,11.8485,19,rib_left_3,56,35,0.00214
s0336,train,128,84,128,11.8485,19,rib_left_4,57,35,0.00214
s0336,train,128,84,128,11.8485,19,scapula_left,79,33,0.00201
s0338,train,128,91,128,13.9328,23,lung_upper_lobe_left,48,1474,0.08997
s0338,train,128,91,128,13.9328,23,lung_upper_lobe_right,49,1020,0.06226
s0338,train,128,91,128,13.9328,23,lung_lower_lobe_left,45,836,0.05103
s0338,train,128,91,128,13.9328,23,lung_lower_lobe_right,46,793,0.0484
s0338,train,128,91,128,13.9328,23,lung_middle_lobe_right,47,704,0.04297
s0338,train,128,91,128,13.9328,23,heart,28,242,0.01477
s0338,train,128,91,128,13.9328,23,costal_cartilages,16,186,0.01135
s0338,train,128,91,128,13.9328,23,aorta,3,171,0.01044
s0338,train,128,91,128,13.9328,23,vertebrae_T8,113,155,0.00946
s0338,train,128,91,128,13.9328,23,autochthon_left,5,128,0.00781
s0338,train,128,91,128,13.9328,23,autochthon_right,6,110,0.00671
s0338,train,128,91,128,13.9328,23,rib_right_8,73,66,0.00403
s0338,train,128,91,128,13.9328,23,pulmonary_vein,53,57,0.00348
s0338,train,128,91,128,13.9328,23,atrial_appendage_left,4,52,0.00317
s0338,train,128,91,128,13.9328,23,sternum,85,52,0.00317
s0338,train,128,91,128,13.9328,23,scapula_right,80,50,0.00305
s0338,train,128,91,128,13.9328,23,rib_left_8,61,46,0.00281
s0338,train,128,91,128,13.9328,23,esophagus,18,43,0.00262
s0338,train,128,91,128,13.9328,23,vertebrae_T7,112,42,0.00256
s0338,train,128,91,128,13.9328,23,rib_left_7,60,35,0.00214
s0338,train,128,91,128,13.9328,23,spinal_cord,83,30,0.00183
s0338,train,128,91,128,13.9328,23,rib_right_7,72,29,0.00177
s0338,train,128,91,128,13.9328,23,rib_right_5,70,27,0.00165
s0339,train,128,115,128,8.6822,13,lung_lower_lobe_left,45,1011,0.06171
s0339,train,128,115,128,8.6822,13,lung_lower_lobe_right,46,659,0.04022
s0339,train,128,115,128,8.6822,13,liver,44,531,0.03241
s0339,train,128,115,128,8.6822,13,heart,28,238,0.01453
s0339,train,128,115,128,8.6822,13,lung_middle_lobe_right,47,223,0.01361
s0339,train,128,115,128,8.6822,13,lung_upper_lobe_left,48,150,0.00916
s0339,train,128,115,128,8.6822,13,autochthon_left,5,63,0.00385
s0339,train,128,115,128,8.6822,13,autochthon_right,6,59,0.0036
s0339,train,128,115,128,8.6822,13,costal_cartilages,16,57,0.00348
s0339,train,128,115,128,8.6822,13,vertebrae_T11,116,53,0.00323
s0339,train,128,115,128,8.6822,13,inferior_vena_cava,39,44,0.00269
s0339,train,128,115,128,8.6822,13,aorta,3,40,0.00244
s0339,train,128,115,128,8.6822,13,vertebrae_T10,115,25,0.00153
s0340,train,128,25,128,1.321,3,skull,81,751,0.04584
s0340,train,128,25,128,1.321,3,vertebrae_C1,93,81,0.00494
s0340,train,128,25,128,1.321,3,spinal_cord,83,75,0.00458
s0341,train,128,68,128,11.1351,18,small_bowel,82,376,0.02295
s0341,train,128,68,128,11.1351,18,colon,13,277,0.01691
s0341,train,128,68,128,11.1351,18,stomach,86,203,0.01239
s0341,train,128,68,128,11.1351,18,liver,44,176,0.01074
s0341,train,128,68,128,11.1351,18,autochthon_left,5,162,0.00989
s0341,train,128,68,128,11.1351,18,autochthon_right,6,161,0.00983
s0341,train,128,68,128,11.1351,18,iliopsoas_right,38,139,0.00848
s0341,train,128,68,128,11.1351,18,vertebrae_L4,103,131,0.008
s0341,train,128,68,128,11.1351,18,hip_right,30,127,0.00775
s0341,train,128,68,128,11.1351,18,vertebrae_L5,104,116,0.00708
s0341,train,128,68,128,11.1351,18,iliopsoas_left,37,115,0.00702
s0341,train,128,68,128,11.1351,18,hip_left,29,106,0.00647
s0341,train,128,68,128,11.1351,18,kidney_right,43,72,0.00439
s0341,train,128,68,128,11.1351,18,kidney_left,42,69,0.00421
s0341,train,128,68,128,11.1351,18,duodenum,17,66,0.00403
s0341,train,128,68,128,11.1351,18,gluteus_medius_right,25,64,0.00391
s0341,train,128,68,128,11.1351,18,inferior_vena_cava,39,40,0.00244
s0341,train,128,68,128,11.1351,18,spinal_cord,83,28,0.00171
s0342,train,128,59,128,10.026,17,small_bowel,82,752,0.0459
s0342,train,128,59,128,10.026,17,colon,13,268,0.01636
s0342,train,128,59,128,10.026,17,hip_right,30,202,0.01233
s0342,train,128,59,128,10.026,17,hip_left,29,199,0.01215
s0342,train,128,59,128,10.026,17,vertebrae_L5,104,114,0.00696
s0342,train,128,59,128,10.026,17,iliopsoas_right,38,112,0.00684
s0342,train,128,59,128,10.026,17,vertebrae_S1,105,110,0.00671
s0342,train,128,59,128,10.026,17,kidney_right,43,107,0.00653
s0342,train,128,59,128,10.026,17,autochthon_right,6,103,0.00629
s0342,train,128,59,128,10.026,17,sacrum,78,103,0.00629
s0342,train,128,59,128,10.026,17,gluteus_medius_left,24,102,0.00623
s0342,train,128,59,128,10.026,17,iliopsoas_left,37,98,0.00598
s0342,train,128,59,128,10.026,17,gluteus_medius_right,25,95,0.0058
s0342,train,128,59,128,10.026,17,autochthon_left,5,92,0.00562
s0342,train,128,59,128,10.026,17,iliac_vena_left,35,57,0.00348
s0342,train,128,59,128,10.026,17,spinal_cord,83,35,0.00214
s0342,train,128,59,128,10.026,17,iliac_artery_left,33,25,0.00153
s0343,train,128,83,128,10.7892,15,liver,44,1811,0.11053
s0343,train,128,83,128,10.7892,15,stomach,86,516,0.03149
s0343,train,128,83,128,10.7892,15,spleen,84,261,0.01593
s0343,train,128,83,128,10.7892,15,lung_lower_lobe_right,46,231,0.0141
s0343,train,128,83,128,10.7892,15,vertebrae_T11,116,180,0.01099
s0343,train,128,83,128,10.7892,15,costal_cartilages,16,141,0.00861
s0343,train,128,83,128,10.7892,15,colon,13,134,0.00818
s0343,train,128,83,128,10.7892,15,lung_lower_lobe_left,45,116,0.00708
s0343,train,128,83,128,10.7892,15,autochthon_left,5,115,0.00702
s0343,train,128,83,128,10.7892,15,autochthon_right,6,99,0.00604
s0343,train,128,83,128,10.7892,15,lung_upper_lobe_left,48,55,0.00336
s0343,train,128,83,128,10.7892,15,inferior_vena_cava,39,39,0.00238
s0343,train,128,83,128,10.7892,15,aorta,3,33,0.00201
s0343,train,128,83,128,10.7892,15,gallbladder,21,32,0.00195
s0343,train,128,83,128,10.7892,15,rib_left_11,64,27,0.00165
s0344,train,128,99,128,7.8421,11,lung_upper_lobe_left,48,430,0.02625
s0344,train,128,99,128,7.8421,11,lung_lower_lobe_right,46,267,0.0163
s0344,train,128,99,128,7.8421,11,lung_middle_lobe_right,47,253,0.01544
s0344,train,128,99,128,7.8421,11,lung_upper_lobe_right,49,239,0.01459
s0344,train,128,99,128,7.8421,11,heart,28,214,0.01306
s0344,train,128,99,128,7.8421,11,lung_lower_lobe_left,45,214,0.01306
s0344,train,128,99,128,7.8421,11,aorta,3,80,0.00488
s0344,train,128,99,128,7.8421,11,vertebrae_T7,112,43,0.00262
s0344,train,128,99,128,7.8421,11,rib_right_7,72,31,0.00189
s0344,train,128,99,128,7.8421,11,costal_cartilages,16,28,0.00171
s0344,train,128,99,128,7.8421,11,autochthon_left,5,26,0.00159
s0345,train,128,32,128,6.8695,13,colon,13,133,0.00812
s0345,train,128,32,128,6.8695,13,gluteus_medius_left,24,128,0.00781
s0345,train,128,32,128,6.8695,13,gluteus_medius_right,25,118,0.0072
s0345,train,128,32,128,6.8695,13,sacrum,78,118,0.0072
s0345,train,128,32,128,6.8695,13,small_bowel,82,104,0.00635
s0345,train,128,32,128,6.8695,13,gluteus_maximus_left,22,95,0.0058
s0345,train,128,32,128,6.8695,13,iliopsoas_left,37,92,0.00562
s0345,train,128,32,128,6.8695,13,iliopsoas_right,38,91,0.00555
s0345,train,128,32,128,6.8695,13,hip_left,29,86,0.00525
s0345,train,128,32,128,6.8695,13,hip_right,30,84,0.00513
s0345,train,128,32,128,6.8695,13,gluteus_maximus_right,23,71,0.00433
s0345,train,128,32,128,6.8695,13,vertebrae_S1,105,40,0.00244
s0345,train,128,32,128,6.8695,13,gluteus_minimus_left,26,36,0.0022
s0346,val,128,1,128,10.9468,16,lung_upper_lobe_right,49,1213,0.07404
s0346,val,128,1,128,10.9468,16,lung_upper_lobe_left,48,941,0.05743
s0346,val,128,1,128,10.9468,16,aorta,3,238,0.01453
s0346,val,128,1,128,10.9468,16,lung_lower_lobe_right,46,154,0.0094
s0346,val,128,1,128,10.9468,16,vertebrae_T5,110,104,0.00635
s0346,val,128,1,128,10.9468,16,sternum,85,103,0.00629
s0346,val,128,1,128,10.9468,16,autochthon_right,6,98,0.00598
s0346,val,128,1,128,10.9468,16,lung_lower_lobe_left,45,97,0.00592
s0346,val,128,1,128,10.9468,16,autochthon_left,5,74,0.00452
